4,214400.992,2562340.597,98,96
4,214375.737,2562334.283,103,99
4,214363.11,2562323.234,107,102
4,214349.693,2562309.029,110,103
4,214341.012,2562301.136,119,106
4,214326.807,2562288.509,122,108
4,214314.969,2562283.774,124,110
4,214304.709,2562288.509,126,110
4,214295.238,2562297.19,132,117
4,214283.4,2562312.185,133,118
4,214274.719,2562331.915,134,118
4,214268.406,2562344.543,134,119
4,214259.724,2562359.537,136,120
4,214249.465,2562376.111,138,120
4,214240.784,2562389.527,140,120
4,214227.367,2562398.998,141,120
4,214219.475,2562402.944,142,121
4,214209.215,2562404.522,143,122
4,214188.696,2562406.89,144,123
4,214168.177,2562410.046,145,125
4,214155.55,2562414.782,146,126
4,214147.658,2562425.041,146,128
4,214138.187,2562430.566,147,129
4,214127.139,2562434.512,148,131
5,214075.051,2562503.172,149,132
5,214051.375,2562511.064,150,132
5,214029.277,2562522.113,151,132
5,214000.866,2562544.211,153,131
5,213909.319,2562578.936,154,130
5,213880.118,2562591.563,155,128
5,213845.393,2562612.082,156,127
5,213790.939,2562642.861,159,127
6,214420.722,2562331.915,161,128
6,214423.878,2562305.082,161,130
6,214420.722,2562289.298,161,132
6,214458.603,2562276.671,165,133
6,214468.074,2562273.514,166,133
6,214469.652,2562251.417,166,136
6,214475.966,2562223.006,166,138
6,214453.868,2562208.8,164,140
6,214417.565,2562200.908,161,141
6,214341.801,2562186.702,153,142
6,214319.704,2562166.183,151,144
6,214253.411,2562140.929,144,147
6,214232.892,2562142.507,142,146
6,214209.215,2562159.869,140,145
6,214158.707,2562166.183,135,144
6,214087.678,2562145.664,128,146
6,214060.846,2562139.35,125,147
6,214024.542,2562139.35,121,147
6,214000.866,2562142.507,119,146
6,213978.769,2562148.821,117,146
6,213959.828,2562123.566,115,148
6,213951.936,2562110.939,114,150
6,213915.632,2562095.155,110,151
6,213879.329,2562077.792,107,153
6,213839.869,2562052.538,103,155
6,213795.674,2562025.705,98,158
6,213754.635,2562002.029,94,160
6,213729.381,2562014.656,92,159
6,213735.694,2562068.322,92,154
6,213735.694,2562106.204,92,150
6,213738.851,2562153.556,93,145
6,213759.37,2562200.908,95,141
6,213760.949,2562205.643,95,140
6,213754.635,2562211.957,94,140
6,213730.959,2562223.006,92,138
6,213696.234,2562208.8,88,140
6,213669.401,2562174.075,86,143
6,213644.147,2562142.507,83,146
6,213618.893,2562121.988,81,149
6,213576.276,2562109.36,76,150
6,213547.864,2562098.312,74,151
6,213509.983,2562058.852,70,155
6,213495.777,2562025.705,68,158
6,213453.16,2562005.186,64,160
6,213424.749,2562014.656,61,159
6,213396.338,2562041.489,58,157
6,213372.662,2562060.43,56,155
6,213366.348,2562071.479,55,154
6,213356.878,2562121.988,54,149
6,213375.818,2562155.134,56,145
6,213435.798,2562183.545,62,142
6,213457.895,2562210.378,65,140
6,213465.787,2562227.741,65,138
6,213476.836,2562259.309,66,135
6,213491.042,2562294.034,68,131
6,213502.091,2562322.445,69,128
6,213509.983,2562361.905,70,125
6,213508.404,2562402.944,70,120
6,213517.875,2562450.296,71,116
6,213524.188,2562491.334,71,112
6,213521.032,2562516.589,71,109
6,213552.6,2562562.362,74,104
6,213581.011,2562592.352,77,101
6,213588.903,2562595.509,78,101
6,213626.785,2562557.627,81,105
6,213667.823,2562549.735,86,106
6,213688.342,2562562.362,88,104
6,213704.126,2562597.087,89,101
6,213716.754,2562616.028,90,99
6,213738.851,2562630.234,93,98
6,213764.106,2562633.39,95,97
